0.000000 10 0.100000
0.000000 300 0.003333
1.248093   1.314979   1.384364   1.456251   1.530637   1.607513   1.686863   1.768666   1.852896   1.939519   2.028497   
1.246546   1.313374   1.382700   1.454528   1.528855   1.605673   1.684965   1.766710   1.850883   1.937450   2.026374   
1.245001   1.311770   1.381037   1.452806   1.527075   1.603833   1.683067   1.764756   1.848871   1.935382   2.024251   
1.243457   1.310167   1.379375   1.451086   1.525295   1.601995   1.681171   1.762802   1.846861   1.933316   2.022130   
1.241914   1.308566   1.377715   1.449366   1.523517   1.600159   1.679277   1.760850   1.844852   1.931251   2.020010   
1.240373   1.306966   1.376056   1.447649   1.521741   1.598324   1.677384   1.758899   1.842845   1.929188   2.017891   
1.238833   1.305367   1.374399   1.445932   1.519966   1.596490   1.675492   1.756950   1.840839   1.927125   2.015774   
1.237295   1.303770   1.372743   1.444217   1.518192   1.594658   1.673601   1.755002   1.838834   1.925065   2.013658   
1.235758   1.302174   1.371088   1.442504   1.516419   1.592827   1.671712   1.753055   1.836830   1.923005   2.011543   
1.234222   1.300580   1.369435   1.440791   1.514648   1.590997   1.669825   1.751110   1.834828   1.920947   2.009430   
1.232688   1.298987   1.367783   1.439081   1.512879   1.589169   1.667938   1.749166   1.832827   1.918890   2.007318   
1.231155   1.297395   1.366132   1.437371   1.511110   1.587342   1.666053   1.747224   1.830827   1.916834   2.005207   
1.229623   1.295805   1.364483   1.435663   1.509344   1.585517   1.664170   1.745282   1.828829   1.914780   2.003097   
1.228093   1.294216   1.362835   1.433956   1.507578   1.583693   1.662287   1.743342   1.826832   1.912727   2.000989   
1.226564   1.292628   1.361189   1.432251   1.505814   1.581870   1.660407   1.741404   1.824837   1.910675   1.998882   
1.225037   1.291042   1.359544   1.430547   1.504051   1.580049   1.658527   1.739467   1.822843   1.908624   1.996776   
1.223511   1.289458   1.357900   1.428845   1.502290   1.578229   1.656649   1.737531   1.820850   1.906575   1.994671   
1.221986   1.287874   1.356258   1.427144   1.500530   1.576410   1.654772   1.735596   1.818858   1.904527   1.992568   
1.220463   1.286292   1.354618   1.425444   1.498771   1.574593   1.652897   1.733663   1.816868   1.902481   1.990466   
1.218941   1.284712   1.352978   1.423746   1.497014   1.572777   1.651023   1.731731   1.814879   1.900436   1.988366   
1.217420   1.283133   1.351340   1.422049   1.495258   1.570963   1.649150   1.729801   1.812892   1.898392   1.986267   
1.215901   1.281555   1.349703   1.420353   1.493504   1.569150   1.647279   1.727872   1.810906   1.896349   1.984169   
1.214383   1.279979   1.348068   1.418659   1.491751   1.567338   1.645409   1.725944   1.808921   1.894308   1.982072   
1.212867   1.278404   1.346434   1.416966   1.489999   1.565528   1.643540   1.724018   1.806937   1.892268   1.979977   
1.211352   1.276830   1.344802   1.415275   1.488249   1.563719   1.641673   1.722093   1.804955   1.890230   1.977883   
1.209838   1.275258   1.343171   1.413585   1.486500   1.561912   1.639807   1.720169   1.802974   1.888193   1.975790   
1.208326   1.273687   1.341541   1.411896   1.484753   1.560105   1.637943   1.718247   1.800995   1.886157   1.973698   
1.206815   1.272117   1.339913   1.410209   1.483007   1.558301   1.636080   1.716326   1.799017   1.884122   1.971608   
1.205306   1.270549   1.338286   1.408523   1.481262   1.556497   1.634218   1.714407   1.797040   1.882089   1.969519   
1.203798   1.268983   1.336660   1.406839   1.479519   1.554695   1.632358   1.712488   1.795064   1.880057   1.967432   
1.202291   1.267417   1.335036   1.405156   1.477777   1.552895   1.630499   1.710572   1.793090   1.878026   1.965345   
1.200786   1.265853   1.333414   1.403474   1.476036   1.551096   1.628641   1.708656   1.791117   1.875997   1.963260   
1.199282   1.264291   1.331792   1.401794   1.474297   1.549298   1.626785   1.706742   1.789146   1.873969   1.961177   
1.197779   1.262730   1.330172   1.400115   1.472559   1.547501   1.624930   1.704829   1.787176   1.871942   1.959094   
1.196278   1.261170   1.328554   1.398437   1.470823   1.545706   1.623077   1.702918   1.785207   1.869917   1.957013   
1.194778   1.259612   1.326937   1.396761   1.469088   1.543912   1.621224   1.701008   1.783240   1.867893   1.954933   
1.193279   1.258055   1.325321   1.395087   1.467354   1.542120   1.619374   1.699099   1.781274   1.865870   1.952855   
1.191782   1.256499   1.323706   1.393413   1.465622   1.540329   1.617524   1.697192   1.779309   1.863849   1.950778   
1.190287   1.254945   1.322093   1.391741   1.463891   1.538540   1.615676   1.695286   1.777346   1.861829   1.948702   
1.188792   1.253392   1.320482   1.390071   1.462162   1.536751   1.613830   1.693381   1.775384   1.859810   1.946627   
1.187299   1.251840   1.318871   1.388402   1.460434   1.534965   1.611984   1.691478   1.773423   1.857793   1.944554   
1.185808   1.250290   1.317263   1.386734   1.458707   1.533179   1.610141   1.689576   1.771464   1.855777   1.942482   
1.184317   1.248742   1.315655   1.385067   1.456982   1.531395   1.608298   1.687675   1.769506   1.853762   1.940412   
1.182828   1.247194   1.314049   1.383402   1.455258   1.529612   1.606457   1.685776   1.767549   1.851749   1.938342   
1.181341   1.245648   1.312444   1.381739   1.453535   1.527831   1.604617   1.683878   1.765594   1.849736   1.936274   
1.179855   1.244104   1.310841   1.380077   1.451814   1.526051   1.602779   1.681982   1.763640   1.847726   1.934207   
1.178370   1.242561   1.309239   1.378416   1.450095   1.524273   1.600942   1.680087   1.761687   1.845716   1.932142   
1.176887   1.241019   1.307639   1.376756   1.448376   1.522496   1.599106   1.678193   1.759736   1.843708   1.930078   
1.175405   1.239478   1.306039   1.375098   1.446659   1.520720   1.597272   1.676301   1.757786   1.841702   1.928015   
1.173924   1.237939   1.304442   1.373442   1.444944   1.518946   1.595439   1.674410   1.755838   1.839696   1.925954   
1.172445   1.236402   1.302845   1.371786   1.443230   1.517173   1.593608   1.672520   1.753890   1.837692   1.923894   
1.170967   1.234865   1.301250   1.370133   1.441517   1.515401   1.591777   1.670632   1.751945   1.835689   1.921835   
1.169490   1.233330   1.299657   1.368480   1.439805   1.513631   1.589949   1.668745   1.750000   1.833688   1.919777   
1.168015   1.231797   1.298065   1.366829   1.438095   1.511862   1.588121   1.666860   1.748057   1.831688   1.917721   
1.166541   1.230265   1.296474   1.365179   1.436387   1.510095   1.586295   1.664975   1.746115   1.829689   1.915666   
1.165069   1.228734   1.294884   1.363531   1.434679   1.508328   1.584471   1.663093   1.744175   1.827692   1.913612   
